architecture,victim,seed,steps,B,H,K,lr,gamma,victim_alpha,victim_beta,victim_delta,victim_training_mode,jepa_coef,q_decoder_coef,q_decoder_target,q_decoder_max_target_age,q_decoder_class_balance,collapse_coef,collapse_target_std,eval_modes,result_path,status,has_csv,csv_files,artifact_count,schema_version,final_eval_avg_profit_oracle,final_eval_avg_profit_victim,final_eval_market_price_mean,final_eval_continuation_adaptive_avg_profit_oracle,final_eval_continuation_adaptive_avg_profit_victim,final_eval_continuation_adaptive_market_price_mean,final_normalized_q_mse,final_greedy_action_accuracy,final_q_gap_prediction_error,final_latent_feature_variance,final_latent_collapsed_fraction,final_zero_q_baseline_mse,final_running_mean_q_baseline_mse,final_majority_greedy_accuracy,final_decoder_mse_improvement_over_zero,final_decoder_mse_improvement_over_running_mean,final_decoder_accuracy_improvement_over_majority,final_latent_effective_covariance_rank,final_latent_participation_ratio,final_latent_mean_abs_offdiag_correlation,final_replay_target_age_mean,spec_id,run_id,duplicate_of
dqn,adaptive_q,1,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,frozen_greedy,0.1,0.1,normalized_q_values,0,False,0.0,0.1,"continuation_frozen_greedy,continuation_adaptive",results/deng_frozen_mature_dqn_100k/victim_seed_6/oracle_seed_1,completed,True,eval_metrics.csv;train_metrics.csv,6,0,,,,0.2725160926855169,0.23776318673684727,1.579739714966466,,,,,,,,,,,,,,,,731d2be3792cc1628774bfecc0630ad6deb020181cef67db8d7234ad8524aca2,3d18f3848d3b050e82b155b20e5428a8f4671ebc30eb26afd708f2508b71316e,
dqn,adaptive_q,2,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,frozen_greedy,0.1,0.1,normalized_q_values,0,False,0.0,0.1,"continuation_frozen_greedy,continuation_adaptive",results/deng_frozen_mature_dqn_100k/victim_seed_6/oracle_seed_2,completed,True,eval_metrics.csv;train_metrics.csv,6,0,,,,0.25871556997462175,0.2540361284132814,1.5781094981484736,,,,,,,,,,,,,,,,731d2be3792cc1628774bfecc0630ad6deb020181cef67db8d7234ad8524aca2,b53abbea6c921cf9d561369ad15a9faf6ff12a84e647563bbd460ed2abeba78b,
dqn,adaptive_q,0,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,frozen_greedy,0.1,0.1,normalized_q_values,0,False,0.0,0.1,"continuation_frozen_greedy,continuation_adaptive",results/deng_frozen_mature_dqn_100k/victim_seed_7/oracle_seed_0,completed,True,eval_metrics.csv;train_metrics.csv,6,0,,,,0.25098647257802076,0.23877916351015058,1.5520837742866327,,,,,,,,,,,,,,,,0fa62b50399f651ba0104cb6bd9d5d90c57b7d8e68938700478fd18697f4442a,0d178cab0ee649d2da8b982e3375c7f55fe2baf493cf8fb83e0ab5bee394178e,
dqn,adaptive_q,1,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,frozen_greedy,0.1,0.1,normalized_q_values,0,False,0.0,0.1,"continuation_frozen_greedy,continuation_adaptive",results/deng_frozen_mature_dqn_100k/victim_seed_7/oracle_seed_1,completed,True,eval_metrics.csv;train_metrics.csv,6,0,,,,0.2563075787535248,0.2613775295498393,1.5745888065484663,,,,,,,,,,,,,,,,0fa62b50399f651ba0104cb6bd9d5d90c57b7d8e68938700478fd18697f4442a,a8c5a08ed5cd60b801516991ca6a34be06c7bb10846ea68e5ec353580d027939,
dqn,adaptive_q,2,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,frozen_greedy,0.1,0.1,normalized_q_values,0,False,0.0,0.1,"continuation_frozen_greedy,continuation_adaptive",results/deng_frozen_mature_dqn_100k/victim_seed_7/oracle_seed_2,completed,True,eval_metrics.csv;train_metrics.csv,6,0,,,,0.24639098452303249,0.24270033149491063,1.5450521098462242,,,,,,,,,,,,,,,,0fa62b50399f651ba0104cb6bd9d5d90c57b7d8e68938700478fd18697f4442a,b5153a913c2a434c972c5ea08de22c2dd1ec663080a9b135b23b3403b54c3427,
dqn,adaptive_q,0,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,frozen_greedy,0.1,0.1,normalized_q_values,0,False,0.0,0.1,"continuation_frozen_greedy,continuation_adaptive",results/deng_frozen_mature_dqn_100k/victim_seed_8/oracle_seed_0,completed,True,eval_metrics.csv;train_metrics.csv,6,0,,,,0.2822731606386757,0.2101139557022058,1.585002016041428,,,,,,,,,,,,,,,,ff099f0e4ec2e79a58f5b7c879bbbccaf2753772baaef5699885cc893c2fba39,708e27298eb9eea7085241f44a954aecac0f8a85b6cfaa360cea3f4837b4bec2,
dqn,adaptive_q,1,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,frozen_greedy,0.1,0.1,normalized_q_values,0,False,0.0,0.1,"continuation_frozen_greedy,continuation_adaptive",results/deng_frozen_mature_dqn_100k/victim_seed_8/oracle_seed_1,completed,True,eval_metrics.csv;train_metrics.csv,6,0,,,,0.23663982682015436,0.28435018739736795,1.5791726269321515,,,,,,,,,,,,,,,,ff099f0e4ec2e79a58f5b7c879bbbccaf2753772baaef5699885cc893c2fba39,f99abb31d08aa71a2cf1495d7a1099fdb45c531d3797de6187c8e363c7c3d0a6,
dqn,adaptive_q,2,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,frozen_greedy,0.1,0.1,normalized_q_values,0,False,0.0,0.1,"continuation_frozen_greedy,continuation_adaptive",results/deng_frozen_mature_dqn_100k/victim_seed_8/oracle_seed_2,completed,True,eval_metrics.csv;train_metrics.csv,6,0,,,,0.21752683143946341,0.2754718894056277,1.5845115290678418,,,,,,,,,,,,,,,,ff099f0e4ec2e79a58f5b7c879bbbccaf2753772baaef5699885cc893c2fba39,06aad8f5af7af5699ef521b5fb5b34131ff46ffd1e1c940e3668b2643820abd0,
dqn,adaptive_q,0,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,frozen_greedy,0.1,0.1,normalized_q_values,0,False,0.0,0.1,"continuation_frozen_greedy,continuation_adaptive",results/deng_frozen_mature_dqn_100k/victim_seed_9/oracle_seed_0,completed,True,eval_metrics.csv;train_metrics.csv,6,0,,,,0.26414890948481234,0.2655519079223741,1.6243297265976047,,,,,,,,,,,,,,,,9475a4542aa94f86ad46ff407f2d5e2d3f84456dab91a2082b08a3fe1c8bfb4d,63c0015015a86242704de6e9d106e9cafa7e667e02cec63dec0c6d6efc9b37ad,
dqn,adaptive_q,1,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,frozen_greedy,0.1,0.1,normalized_q_values,0,False,0.0,0.1,"continuation_frozen_greedy,continuation_adaptive",results/deng_frozen_mature_dqn_100k/victim_seed_9/oracle_seed_1,completed,True,eval_metrics.csv;train_metrics.csv,6,0,,,,0.23037880816170947,0.27153258669904123,1.579500860680826,,,,,,,,,,,,,,,,9475a4542aa94f86ad46ff407f2d5e2d3f84456dab91a2082b08a3fe1c8bfb4d,f6e5ec7bb65e0280682d99b43b176a1dae946990980c145793bd452e2d415b0e,
dqn,adaptive_q,2,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,frozen_greedy,0.1,0.1,normalized_q_values,0,False,0.0,0.1,"continuation_frozen_greedy,continuation_adaptive",results/deng_frozen_mature_dqn_100k/victim_seed_9/oracle_seed_2,completed,True,eval_metrics.csv;train_metrics.csv,6,0,,,,0.25711910921063585,0.251072312781238,1.5636176099482304,,,,,,,,,,,,,,,,9475a4542aa94f86ad46ff407f2d5e2d3f84456dab91a2082b08a3fe1c8bfb4d,0c8185503bd76bd61bcc1715d593a34e10dbfbb1fe35ec0259d3a84ca0268be2,
mlp_vs_mlp,,0,4,4,8,15,0.01,0.95,,,,adaptive,,,,,,,,,results/depth_sweep_smoke/depth_0/seed_0,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.26359184086322784,0.3675515502691269,,,,,,,,,,,,,,,,,,,,2543fcd49c0a0da00bceee3b0d1fd95b03b7b974b9c21e777c2e7ec488533a0c,99ea67fdda1b45365df5cbebf2670307528f851bf61dbacccf4c16b2907fd9ec,
reservoir_oracle_vs_mlp,,0,4,4,8,15,0.01,0.95,,,,adaptive,,,,,,,,,results/depth_sweep_smoke/depth_4/seed_0,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.28163060545921326,0.20184794068336487,,,,,,,,,,,,,,,,,,,,8be61e107dde49ec7d71260693f737fe7467f8c27a668c1cb9a1ca3f4438fd17,1fdd501cbea4236c3fb6ad94b2737bb550fcdd70dd8140381453b7d4b53ccf27,
dqn_jepa,,0,20000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison/dqn_jepa_seed0,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.31187160734890496,0.24652034285478294,1.6608810292789713,,,,,,,,,,,,,,,,,,,7a157663a836485e5a47d82ca48a24271797020f47d3dbf45dff69991a900127,395ff3c717d2b074aa31931c2844b2c7815f3045cccbd326f110445c43204b9f,results/dqn_regret_comparison/dqn_jepa_seed0
dqn_jepa,,1,20000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison/dqn_jepa_seed1,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.30879252102028115,0.243698082466959,1.6580429105134682,,,,,,,,,,,,,,,,,,,7a157663a836485e5a47d82ca48a24271797020f47d3dbf45dff69991a900127,eb6207ec06ebb4f2e33a8a22f86d93a40f38fdfd902369ee0b0873a6693fb8fc,results/dqn_regret_comparison/dqn_jepa_seed1
dqn_jepa,,2,20000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison/dqn_jepa_seed2,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.3137182731690118,0.22743348799995147,1.640611067648977,,,,,,,,,,,,,,,,,,,7a157663a836485e5a47d82ca48a24271797020f47d3dbf45dff69991a900127,e7be69e07bcb0f2f2018a3ff70a37b266cc3dcfbbb073c406abe746e12c994ea,results/dqn_regret_comparison/dqn_jepa_seed2
dqn,,0,20000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison/dqn_seed0,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.30805283571069597,0.19161175496748184,1.6019646850116551,,,,,,,,,,,,,,,,,,,fa256d4ebfce08b1b72a74d729115ab6ed0e36b08cedb0d30c911b080866c5b6,f792513d164496f755341f92c16fd5fcb03a7f7365e6d1daf18c314ab407fe11,results/dqn_regret_comparison/dqn_seed0
dqn,,1,20000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison/dqn_seed1,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.31387808090006003,0.22739264738361817,1.6407739282688127,,,,,,,,,,,,,,,,,,,fa256d4ebfce08b1b72a74d729115ab6ed0e36b08cedb0d30c911b080866c5b6,159520b7414686b82edc2eeed27d74adfb1596fec76f8b6cebb8075fb3a0451e,results/dqn_regret_comparison/dqn_seed1
dqn,,2,20000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison/dqn_seed2,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.31241902269236743,0.20932939058088232,1.6212396230967716,,,,,,,,,,,,,,,,,,,fa256d4ebfce08b1b72a74d729115ab6ed0e36b08cedb0d30c911b080866c5b6,4b5031aed416c39992bb15c2c9251a52f482f245b8b7c555b6bcc4c873d2fff9,results/dqn_regret_comparison/dqn_seed2
dqn_jepa,,0,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_jepa_seed0,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.30707953067198396,0.2644470072708093,1.679001624939777,,,,,,,,,,,,,,,,,,,77cde7c89328fbf0054cfafce504be9433c550e641f83b4f9ced8fbf58e4cb59,a5bfab64be14055d76e77f265b4786b3bfce339a0ea8b0b477a0c905429de8f7,
dqn_jepa,,1,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_jepa_seed1,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.3134774889205117,0.2277931826933287,1.640564419240691,,,,,,,,,,,,,,,,,,,77cde7c89328fbf0054cfafce504be9433c550e641f83b4f9ced8fbf58e4cb59,ce15f6bbacdbedb709bccfff2795d45f911526d5b93e7448b532c362111979b9,
dqn_jepa,,2,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_jepa_seed2,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.25174523904975504,0.35141981980064885,1.7758446476388723,,,,,,,,,,,,,,,,,,,77cde7c89328fbf0054cfafce504be9433c550e641f83b4f9ced8fbf58e4cb59,c366ff4d1a291b632515cce7b028e93a60e45f8e332639e850a836c288c82356,
dqn_jepa,,3,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_jepa_seed3,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.3131836310380604,0.22775396409439855,1.6399898663759231,,,,,,,,,,,,,,,,,,,77cde7c89328fbf0054cfafce504be9433c550e641f83b4f9ced8fbf58e4cb59,76b0ad0088801f3c23de421382dc2aabdc24981f0526f6b62536b47065de0bb6,
dqn_jepa,,4,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_jepa_seed4,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.29045799173158593,0.30086614498989656,1.717773997601308,,,,,,,,,,,,,,,,,,,77cde7c89328fbf0054cfafce504be9433c550e641f83b4f9ced8fbf58e4cb59,f3bc0387e0790aa6b6d1d622aab75c7fe7fe459b6b3a2612ad98c83c53454508,
dqn_jepa,,5,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_jepa_seed5,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.3134094029137399,0.22767474506064317,1.6402438441773877,,,,,,,,,,,,,,,,,,,77cde7c89328fbf0054cfafce504be9433c550e641f83b4f9ced8fbf58e4cb59,62cc71dfd4327b01bf80a1f6d1f0e9f6cba7e47c91de4fd2c5ce535dfb528972,
dqn_jepa,,6,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_jepa_seed6,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.3115451541820541,0.24608329825550318,1.659495685155876,,,,,,,,,,,,,,,,,,,77cde7c89328fbf0054cfafce504be9433c550e641f83b4f9ced8fbf58e4cb59,016266770a51a541ed65ebe2e121a7248182f39800c4f2158d8745ec76c612fe,
dqn_jepa,,7,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_jepa_seed7,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.3058669193055946,0.19118529685018584,1.6005780982697382,,,,,,,,,,,,,,,,,,,77cde7c89328fbf0054cfafce504be9433c550e641f83b4f9ced8fbf58e4cb59,dd439176d438acfbef9c0a6d81e8c6f8cd4e2342844d7f2ce2140633f5708526,
dqn_jepa,,8,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_jepa_seed8,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.30690734692486005,0.26450461735548453,1.6788379167320207,,,,,,,,,,,,,,,,,,,77cde7c89328fbf0054cfafce504be9433c550e641f83b4f9ced8fbf58e4cb59,e8d8f2b3f998ff448f2d09f5e3fe1fc007cdfbd1dbda95edb74a2e68869efc73,
dqn_jepa,,9,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_jepa_seed9,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.30005513021750374,0.17483458719782066,1.582151761952974,,,,,,,,,,,,,,,,,,,77cde7c89328fbf0054cfafce504be9433c550e641f83b4f9ced8fbf58e4cb59,4d33edd1928bce1611c314ac7c2797d97e64f49a3fab7c54fe0f2a7346f8ed38,
dqn,,0,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_seed0,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.3131441530343611,0.22608216631410177,1.6385153428630903,,,,,,,,,,,,,,,,,,,16096db8ba8195d73bb72ab1f12e8de5a952c1b04437d400982be11dcd5f2817,99dc29bc59ce96167b5fcb087a62f91fe27bdd52af735a978928b6d5ce239ac8,
dqn,,1,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_seed1,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.31222738461340777,0.209501493558567,1.6209815283110365,,,,,,,,,,,,,,,,,,,16096db8ba8195d73bb72ab1f12e8de5a952c1b04437d400982be11dcd5f2817,b166848b3c58d9d3a69d1597927a94f9bf27759a1b6e70610fd6f7ec928d3e7a,
dqn,,2,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_seed2,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.3084991472017951,0.24825443999241106,1.6616482491452247,,,,,,,,,,,,,,,,,,,16096db8ba8195d73bb72ab1f12e8de5a952c1b04437d400982be11dcd5f2817,f930a76c4757a4104147189ade49c211105bdd48fec5d12c53fe8658e62637bb,
dqn,,3,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_seed3,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.3074963550588582,0.19197450204656924,1.6012224582884462,,,,,,,,,,,,,,,,,,,16096db8ba8195d73bb72ab1f12e8de5a952c1b04437d400982be11dcd5f2817,dd0290fdf7f625c67d92ebfab6e2e7e4cab4e601e4d27df9c4ab485957f5a321,
dqn,,4,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_seed4,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.3120658085387666,0.20960860119138378,1.6207570349875837,,,,,,,,,,,,,,,,,,,16096db8ba8195d73bb72ab1f12e8de5a952c1b04437d400982be11dcd5f2817,29be99d8b11efe801ba4672188d944cba937d2804dc8d0c19bfa625e93a8b6db,
dqn,,5,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_seed5,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.266182925538253,0.33521172729651444,1.7566101825289429,,,,,,,,,,,,,,,,,,,16096db8ba8195d73bb72ab1f12e8de5a952c1b04437d400982be11dcd5f2817,ca20107d5c292d95aadfed1928af66f2e35848b1fe9170df9fa08aeed5a562af,
dqn,,6,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_seed6,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.3069688150998205,0.26450838281088507,1.6788849586425347,,,,,,,,,,,,,,,,,,,16096db8ba8195d73bb72ab1f12e8de5a952c1b04437d400982be11dcd5f2817,6d7b931fe325b486840593a131ae8f7d890fd35bdc141ff7cb6f48616d5e96a7,
dqn,,7,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_seed7,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.3117329896991141,0.24597847659965047,1.659696082452871,,,,,,,,,,,,,,,,,,,16096db8ba8195d73bb72ab1f12e8de5a952c1b04437d400982be11dcd5f2817,c102573ef5d40dd9fe8b86b0c9879d258039dc9d6c0372fdcd1bf74b5aacac68,
dqn,,8,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_seed8,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.3131440779022407,0.22868657213044352,1.641067532502115,,,,,,,,,,,,,,,,,,,16096db8ba8195d73bb72ab1f12e8de5a952c1b04437d400982be11dcd5f2817,b83699944db170ccdc4594db3c66082010481e58989acf0b539d6cafcc217948,
dqn,,9,50000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_comparison_50k_10seeds/dqn_seed9,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.3087664855620358,0.2338244792857673,1.646811579036899,,,,,,,,,,,,,,,,,,,16096db8ba8195d73bb72ab1f12e8de5a952c1b04437d400982be11dcd5f2817,93b81fbaaa08a8f8e7b7966672c1fd66c758d3ac9b726f4c069b056e3c7cac1c,
dqn_jepa,,0,200,8,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_jepa_qvictim_smoke,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.31392874848097563,0.22746639647521077,1.6409172639250755,,,,,,,,,,,,,,,,,,,8e9b30cf51524b26198ac5ff692dc3c93d37822597a9215e9d4fe5fa62a9abd6,a1747276c765745e34ae9282db59156c9dd5b3f8337f9b7c886688533c16110f,
dqn,,0,200,8,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,,,,,,,,,results/dqn_oracle_qvictim_smoke,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.31220277786254885,0.2458378363866359,,,,,,,,,,,,,,,,,,,,7c26b83c70bb95233eccfb8064c8f6e25f8a6565fa2f736cac7579dfbc527681,bbb1bdecac4caf7a02cb8cfef63b5740c2f2e65dc75d5c858727f64dda8a55bb,
dqn_jepa,,0,20000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_regret_comparison/dqn_jepa_seed0,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.31187160734890496,0.24652034285478294,1.6608810292789713,,,,,,,,,,,,,,,,,,,7a157663a836485e5a47d82ca48a24271797020f47d3dbf45dff69991a900127,395ff3c717d2b074aa31931c2844b2c7815f3045cccbd326f110445c43204b9f,
dqn_jepa,,1,20000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_regret_comparison/dqn_jepa_seed1,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.30879252102028115,0.243698082466959,1.6580429105134682,,,,,,,,,,,,,,,,,,,7a157663a836485e5a47d82ca48a24271797020f47d3dbf45dff69991a900127,eb6207ec06ebb4f2e33a8a22f86d93a40f38fdfd902369ee0b0873a6693fb8fc,
dqn_jepa,,2,20000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_regret_comparison/dqn_jepa_seed2,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.3137182731690118,0.22743348799995147,1.640611067648977,,,,,,,,,,,,,,,,,,,7a157663a836485e5a47d82ca48a24271797020f47d3dbf45dff69991a900127,e7be69e07bcb0f2f2018a3ff70a37b266cc3dcfbbb073c406abe746e12c994ea,
dqn_regret,,0,20000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_regret_comparison/dqn_regret_seed0,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.31382934146758634,0.22740179605584127,1.6407126285177656,,,,,,,,,,,,,,,,,,,699e9e237f1b0ede8fd706ca88f5b3545db0ee23e29867bc01d2075f0036e642,d730503657e3ee27f7c4e3509c3843f17095e2884239391c48f9e4e15f0c9f0c,
dqn_regret,,1,20000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_regret_comparison/dqn_regret_seed1,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.31196436993428506,0.21578827435860876,1.628289248059038,,,,,,,,,,,,,,,,,,,699e9e237f1b0ede8fd706ca88f5b3545db0ee23e29867bc01d2075f0036e642,080de75a087a7f3328bccf85b2258cfb0f06d948faa6a1127f0b5d34f48629d9,
dqn_regret,,2,20000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_regret_comparison/dqn_regret_seed2,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.3079583766763099,0.1916544912440586,1.601865697218571,,,,,,,,,,,,,,,,,,,699e9e237f1b0ede8fd706ca88f5b3545db0ee23e29867bc01d2075f0036e642,949301dda6a52f18b1bb0bd40035c480df115e5136ae3da8595181f0a1eebb76,
dqn,,0,20000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_regret_comparison/dqn_seed0,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.30805283571069597,0.19161175496748184,1.6019646850116551,,,,,,,,,,,,,,,,,,,fa256d4ebfce08b1b72a74d729115ab6ed0e36b08cedb0d30c911b080866c5b6,f792513d164496f755341f92c16fd5fcb03a7f7365e6d1daf18c314ab407fe11,
dqn,,1,20000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_regret_comparison/dqn_seed1,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.31387808090006003,0.22739264738361817,1.6407739282688127,,,,,,,,,,,,,,,,,,,fa256d4ebfce08b1b72a74d729115ab6ed0e36b08cedb0d30c911b080866c5b6,159520b7414686b82edc2eeed27d74adfb1596fec76f8b6cebb8075fb3a0451e,
dqn,,2,20000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_regret_comparison/dqn_seed2,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.31241902269236743,0.20932939058088232,1.6212396230967716,,,,,,,,,,,,,,,,,,,fa256d4ebfce08b1b72a74d729115ab6ed0e36b08cedb0d30c911b080866c5b6,4b5031aed416c39992bb15c2c9251a52f482f245b8b7c555b6bcc4c873d2fff9,
dqn_regret,,0,200,8,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/dqn_regret_qvictim_smoke,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.3113824630528688,0.24818635003641248,1.6627490860968828,,,,,,,,,,,,,,,,,,,396395fb0856ffa2cc434a5d2030b470cf4acc6327a781f5dc4218b7ca1ec6d9,2002163987e996fe770a4bc5ccd8a2ac2d8bb0131df619ad3cbc99508ad9c197,
dqn,adaptive_q,0,1000000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,"fresh_adaptive,continuation_adaptive,continuation_frozen_greedy,continuation_frozen_epsilon",results/eval_mode_controls_1m/dqn/seed_0,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.30752541090392815,0.263476411387984,1.678666055055956,0.2725043500460063,0.29557620008142355,1.6402076396243648,,,,,,,,,,,,,,,,b51a93a7143f834a9c19c1e2f0590d5d7e176477d307bf4db1acfff766d927a2,96fa410239e7a499a7e507ed980718a9540aa4007b8358ddbc06d5913a9ac726,
